Gene,Log2FoldChange,PValue,FDR
MT1A,0.29967666666666704,0.3433019604919297,0.7160631371812921
ARMCX5,-0.07199576388889106,0.3432866265886886,0.7160631371812921
ATF7IP2,-0.15668131944444408,0.34338978928510794,0.7160631371812921
FAM107A,0.1996508333333331,0.34308075211126954,0.7160631371812921
NDRG1,-0.22701750000000587,0.3431321378742389,0.7160631371812921
PRPSAP2,-0.07908291666666933,0.34332735277048365,0.7160631371812921
XCL1,0.16195840277777807,0.3431569016964248,0.7160631371812921
LY6E,-0.15595708333333214,0.3432820566310457,0.7160631371812921
PKP1,-0.2946381250000001,0.3434348316654015,0.7160811104615329
C21orf88,0.26339187499999994,0.3435293040089451,0.7161810960136805
REEP4,-0.07908451388888871,0.34359207007126324,0.7161810960136805
TMEM173,-0.13559493055555727,0.3435665692682926,0.7161810960136805
LRP8,-0.1231687499999996,0.3437205602170966,0.7162970334818868
NRAP,0.22669673611111074,0.3437049705004234,0.7162970334818868
ZFP1,0.07074583333333528,0.3438649675358885,0.7165033244143555
ABCB6,-0.07652451388888792,0.34392262367374343,0.7165033244143555
ACTN1,0.14433798611111293,0.34397993104426877,0.7165033244143555
SLC35C2,0.0639370833333377,0.34399619429299266,0.7165033244143555
C1orf131,0.06156090277777615,0.34400177411735,0.7165033244143555
SAGE1,0.2125247916666665,0.3440502069157368,0.7165282910978162
C1orf21,0.08828548611110953,0.3441028923254612,0.716553708030208
CRLF1,-0.3848827083333335,0.34413530575896356,0.716553708030208
BEAN,0.27017798611111044,0.3442168355626578,0.7166475682687549
LOC442459,-0.053297291666666635,0.3443689147252569,0.7168859500944615
ZNF287,0.05754597222222291,0.3444042623927868,0.7168859500944615
RUNX3,-0.1525222222222231,0.34444876782743766,0.7169026863738539
NFKBIB,0.07487854166666885,0.34452459109287603,0.7169845941448019
FLG,-0.2824740972222224,0.3446846684615495,0.7172418058799813
C22orf28,-0.07391951388888884,0.3448223360451544,0.7172482116391161
MIA2,0.11587604166666665,0.34486823454103904,0.7172482116391161
UROD,0.08719562499999789,0.34483992181525397,0.7172482116391161
PAPD5,0.06252076388888916,0.34485481415777847,0.7172482116391161
SFT2D3,-0.051196527777777945,0.3448701599503848,0.7172482116391161
PIGH,0.0904978472222222,0.34492932290982625,0.7172953763917055
ALX4,0.23212097222222217,0.34505439656652925,0.7174795808035923
ANO8,0.17091027777777867,0.3451423801546575,0.7175866321743407
LITAF,0.07923465277777808,0.34523533335035567,0.717657520121786
SSPO,-0.2988442361111101,0.3452494824675408,0.717657520121786
C1orf227,0.13037416666666668,0.34537928535726187,0.7178514377972057
PSME2,0.10567020833333274,0.34550555267984173,0.7180379667743857
SERTAD4,0.29651076388888864,0.34574153786700235,0.7182247077837347
UNC13A,0.2850036805555547,0.34567173605861984,0.7182247077837347
LOC100190986,0.20211937500000055,0.34569716525656213,0.7182247077837347
PPM1K,0.11256395833333066,0.3457351454994439,0.7182247077837347
FAM104B,0.08138229166666555,0.34579460109029914,0.7182590446313029
DHRS13,0.12735916666666824,0.3459197342717213,0.7183518498586917
AGAP6,0.1385534027777755,0.34594889697162223,0.7183518498586917
ELN,0.16907520833333223,0.34589212842408673,0.7183518498586917
CD46,0.08678583333333201,0.3461129218506463,0.7184708443706734
TRAM2,-0.12885513888888944,0.3461158375907756,0.7184708443706734
ASGR1,-0.13691229166666563,0.34609101295167466,0.7184708443706734
EPB41,-0.1753907638888883,0.3462024728286669,0.7185748116355143
BLOC1S2,-0.09752465277777667,0.34631612786823796,0.7187348330929546
KLHL17,0.15946215277777842,0.3465041668683814,0.7187457185727346
UBA3,0.07713486111111045,0.3464821338586456,0.7187457185727346
ISM2,0.2096055555555556,0.34639596550537394,0.7187457185727346
TGM3,-0.20153201388888897,0.34638028667638954,0.7187457185727346
C2CD4B,0.21243013888888918,0.3464764486537936,0.7187457185727346
EGR4,0.2719894444444444,0.3466076463243975,0.7188743888410922
CCL4,-0.2800346527777764,0.3466758942320649,0.7188743888410922
CSDE1,-0.05513326388889084,0.34665414470380934,0.7188743888410922
DTX3,0.20241708333333364,0.34676917359517045,0.7189919798440256
FUT3,0.21596736111111037,0.3468522049638867,0.719088300072763
LOC340508,0.20177,0.3471489816316389,0.7192585855420055
CCDC101,0.07692534722222177,0.3471368657199762,0.7192585855420055
DUS1L,-0.07398256944444448,0.34699956531469767,0.7192585855420055
TIGD2,-0.07744041666666757,0.34701038977347365,0.7192585855420055
LDHAL6B,0.10467451388888882,0.34715385138393134,0.7192585855420055
FAM58A,-0.10855583333333563,0.3471003781220554,0.7192585855420055
RELL2,0.13740451388888886,0.34721086525368416,0.7193009073643235
KLHDC7B,-0.1947595833333331,0.34758729212132083,0.7199290100195077
DYNLL1,-0.09163263888888906,0.3475666099327663,0.7199290100195077
LRTOMT,0.11375291666666598,0.3477265312613648,0.7199987431941248
C21orf49,0.13120965277777863,0.3477073967132271,0.7199987431941248
OR5C1,0.0416203472222222,0.3477318285020799,0.7199987431941248
TRAK1,-0.09182125000000063,0.3477674499171622,0.7199987431941248
TRAT1,0.1973787499999995,0.34784387510835474,0.7200811397946988
MAN2A1,-0.1562857638888886,0.34790316044960995,0.7201280411075313
LARP4,0.0739193750000009,0.34794523677957484,0.7201393152001728
PROX2,0.1479527777777785,0.34819384322473157,0.7202747219905538
ATG4B,0.05908638888888618,0.34816936132650994,0.7202747219905538
POLD4,-0.1084418055555556,0.34817373064306373,0.7202747219905538
UBA52,0.08557944444444665,0.3481856648561698,0.7202747219905538
HJURP,-0.17414444444444666,0.34817530875471864,0.7202747219905538
CCL19,-0.27557479166666665,0.3483077983312398,0.7204346465220595
B3GNT6,-0.07822048611111104,0.34853390732056555,0.7206813767197001
MYL7,0.14115638888888887,0.3485370564522334,0.7206813767197001
GDF9,0.11876881944444495,0.3484870633831851,0.7206813767197001
NOL4,0.20173368055555585,0.34868006291136977,0.7207009829015404
C14orf178,0.12764673611111066,0.3486137520989261,0.7207009829015404
ERN1,-0.2053827083333335,0.3486931713814574,0.7207009829015404
ADH4,-0.15085631944444444,0.34867426320914147,0.7207009829015404
PIP5K1P1,0.10020451388888885,0.34876984600559136,0.7207836825890808
SESN1,0.12259618055555777,0.3488187820547831,0.7208090451121544
SLC25A38,-0.05628562499999923,0.34905385385027865,0.7208761193524442
INTS4,-0.05384027777777867,0.3494845069737859,0.7208761193524442
LMCD1,0.11697125000000064,0.34949071847448443,0.7208761193524442
FAM174A,-0.06967840277777881,0.34925112977077144,0.7208761193524442
WNK1,-0.0969419444444437,0.349242959140611,0.7208761193524442
ACER2,-0.13405972222222218,0.3492218937030046,0.7208761193524442
TNPO3,-0.12141076388888905,0.34895031313081315,0.7208761193524442
NLGN4X,0.13265458333333235,0.34947531610462373,0.7208761193524442
IFNE,0.1634343055555555,0.3491447203807732,0.7208761193524442
FAM116A,0.05309965277777984,0.34901991591580456,0.7208761193524442
PRKAG1,0.08395777777777802,0.3495112497287639,0.7208761193524442
NPTX1,0.3502006249999994,0.3494545566007722,0.7208761193524442
MAP2K5,0.05935013888888818,0.34902205252188495,0.7208761193524442
CCNG1,0.0867815972222239,0.34911520957123404,0.7208761193524442
C15orf24,0.09499506944444214,0.3494797111518776,0.7208761193524442
FAM66E,0.1656922222222219,0.34935833321449045,0.7208761193524442
JMJD5,0.06327055555555638,0.34926002204093826,0.7208761193524442
HIST1H3I,-0.158723888888889,0.34912843381952774,0.7208761193524442
OR1N1,0.059948611111111105,0.3495854617846406,0.7208779293775996
KCNB1,-0.24144472222222202,0.3495787591187827,0.7208779293775996
WDR70,0.05554798611111167,0.34963581177983566,0.7209061415408043
TNNC2,0.1774039583333331,0.3496852092142478,0.7209323839295418
LPPR1,-0.39499625000000105,0.34976114631251726,0.7210133308696749
HSPB2,-0.21460875000000001,0.34980037385590207,0.7210185940456106
LOC285501,-0.1142415277777778,0.3499209955584834,0.7211916105126096
CXorf30,0.2616093055555555,0.34996064072915967,0.721197714542482
SCN3A,-0.23727659722222327,0.35008795344892585,0.7213511311504421
BCL8,-0.176184791666667,0.35010846863873446,0.7213511311504421
SPERT,0.1419025,0.350346198988896,0.7217586913844634
PACS1,-0.10347062499999815,0.35045312654913974,0.7217586913844634
GNGT1,-0.09730805555555555,0.3504248413942348,0.7217586913844634
HUS1B,-0.12840041666666668,0.35042195173000956,0.7217586913844634
PIK3R4,0.06481201388889168,0.3504987536414313,0.7217770500251952
MUDENG,0.05960562499999966,0.3505669359966003,0.7218418476846631
R3HDML,-0.04612819444444443,0.35079472717632815,0.7218988649252843
LOC284232,-0.10909826388888888,0.3507349195315688,0.7218988649252843
TXNL4B,0.08724680555555686,0.35081494178515593,0.7218988649252843
DPP3,-0.06104562499999844,0.35081157594076984,0.7218988649252843
PRSS41,0.03955395833333332,0.35073828532675644,0.7218988649252843
PYROXD2,0.2619605555555564,0.3506682648440318,0.7218988649252843
MAPK13,-0.19816319444444375,0.35087844339925134,0.7219539714525673
FKBP10,0.10505118055555585,0.3509230547737667,0.7219702026844133
FABP6,-0.27290437499999953,0.3509766556709548,0.7220049231443938
PARS2,-0.060271805555554,0.3510823123072967,0.722146710604881
ASMT,0.09952458333333325,0.3511426035172098,0.722195165304775
THBS1,-0.3030324305555574,0.3513178332749641,0.7224799793081375
ACSM5,0.2205292361111093,0.35142029945965836,0.7226151121615818
PLEKHG4B,0.3575179166666671,0.35173752552788107,0.7227723216808972
ANGPTL4,-0.3025645833333357,0.35173219483217666,0.7227723216808972
CXorf56,0.060619444444443005,0.3518643891560462,0.7227723216808972
ESPNP,0.18152513888888877,0.351804747048052,0.7227723216808972
SKAP1,0.2351407638888885,0.3515866826047081,0.7227723216808972
ST6GAL2,0.2763081249999999,0.3518559356723712,0.7227723216808972
RLN1,0.1291734722222222,0.35155603617826736,0.7227723216808972
PPT2,0.06747652777777624,0.3517780192344654,0.7227723216808972
B3GALT2,-0.25121631944444633,0.3518501734992048,0.7227723216808972
C8orf48,0.196559027777778,0.35176798418845157,0.7227723216808972
HIST1H4D,-0.16499694444444424,0.35201168995640714,0.7228483209257327
OSR2,0.25602020833333405,0.35198177488420446,0.7228483209257327
ZXDA,-0.11148472222222239,0.35195425306645767,0.7228483209257327
C11orf30,-0.07689249999999959,0.3521312928097739,0.7228694389873802
PGAM5,-0.07150215277777683,0.3521961834393213,0.7228694389873802
CREB3,-0.09664687499999758,0.3522541132723655,0.7228694389873802
LOC26102,-0.18692173611111107,0.35227935376083874,0.7228694389873802
TMEM150A,0.07724055555555509,0.35211529266182656,0.7228694389873802
SPATA9,0.11738638888888886,0.3522773806588868,0.7228694389873802
ZNF233,0.18673076388888887,0.3522144631671961,0.7228694389873802
CDKN1C,-0.17772229166666786,0.3523175940364985,0.7228724586472094
C6orf59,0.19664430555555645,0.35249721106768833,0.7231655191057866
FAM20A,-0.2393239583333333,0.35268316672795336,0.7232451296413438
CD93,-0.16714854166666804,0.352674744031725,0.7232451296413438
PSMC5,0.04355861111111281,0.3525757136737373,0.7232451296413438
NCRNA00167,-0.14861326388888885,0.35267386242130633,0.7232451296413438
HIST1H1D,-0.18102152777777758,0.3527420957270217,0.7232905300368425
ZNF92,0.0866779166666678,0.3528874397288532,0.7235130946990567
FOXP1,-0.1202330555555573,0.35294379683990057,0.7235531851796084
FAM71C,0.027402916666666673,0.35332571888924275,0.7238639963678747
PLCD3,0.12737451388888843,0.3532256489451045,0.7238639963678747
CYP27B1,0.33220340277777716,0.3533804420295464,0.7238639963678747
JAK3,-0.213461111111112,0.3533899611972971,0.7238639963678747
SNRNP40,0.07427861111111156,0.3532428005314297,0.7238639963678747
TMEM159,0.12741979166666706,0.35336922228603873,0.7238639963678747
IFNA2,-0.01673798611111111,0.3533824935889399,0.7238639963678747
SILV,-0.17896819444444434,0.35315931056238714,0.7238639963678747
AQPEP,0.14093812500000036,0.3535572905786667,0.7239682901195169
PEX26,-0.08515861111111178,0.35362324988321375,0.7239682901195169
TTPA,0.23364694444444467,0.35366182392206713,0.7239682901195169
TMEM116,0.09709340277777656,0.3535260356765445,0.7239682901195169
FOXD4L1,-0.1475670138888887,0.35362932286056353,0.7239682901195169
TNS4,-0.10215701388888887,0.35365373869356886,0.7239682901195169
JDP2,0.09268256944444353,0.35372404167330707,0.7240202664546816
RSBN1,0.06651458333333338,0.35384188290512847,0.7241051479699465
ODZ3,0.41446520833333356,0.3538760051726982,0.7241051479699465
RNASE7,-0.12268236111111114,0.35387505291394405,0.7241051479699465
DAD1,0.08647124999999889,0.354013420629967,0.7241118653840521
ATOH1,-0.08102395833333333,0.3540634466905846,0.7241118653840521
NFKB1,-0.08276812499999942,0.35401041958397317,0.7241118653840521
MIXL1,0.12280194444444426,0.3540310818922841,0.7241118653840521
GREM2,0.2699866666666666,0.35401552980041295,0.7241118653840521
GTF3C6,-0.07401805555555718,0.3542380856318884,0.724393672095166
LATS1,-0.13813131944444645,0.3544185735637011,0.7246597456471593
AURKB,-0.1886263194444453,0.354468874048577,0.7246597456471593
CAPN9,0.2410678472222223,0.3544787779190606,0.7246597456471593
C19orf28,-0.08494541666666677,0.3545330780377782,0.7246953955315784
LPPR2,-0.08303979166666409,0.354777352005529,0.7248620329518507
OR4F4,0.03887284722222223,0.3547869754847008,0.7248620329518507
HCG4,-0.2681186111111109,0.3547635193377105,0.7248620329518507
FOXM1,-0.170659791666667,0.35465175889605277,0.7248620329518507
PIK3R2,-0.09175784722222247,0.3547989492927599,0.7248620329518507
SLC22A13,-0.06616416666666664,0.35503879470369093,0.7252766733036745
MECP2,-0.09387812499999804,0.3554239796737409,0.7254117693741036
PRINS,0.11666680555555553,0.35543700785252996,0.7254117693741036
HTR2C,-0.24636597222222245,0.35521697920136813,0.7254117693741036
LHX9,0.3680832638888898,0.355387829435129,0.7254117693741036
MYO1B,-0.15365916666666557,0.35538530304564575,0.7254117693741036
ARMC5,0.09429118055555641,0.35527696553626453,0.7254117693741036
CSNK1G3,0.05623270833333116,0.35536623113042815,0.7254117693741036
SERAC1,0.08562381944444297,0.35536951835203157,0.7254117693741036
SNCAIP,0.18431951388888912,0.355239873520299,0.7254117693741036
MIB1,-0.081574305555554,0.35553358476592967,0.7254582539178182
IL5,0.08353826388888891,0.35550810096927604,0.7254582539178182
SHISA4,0.10785291666666552,0.3558835318169187,0.7256015081022024
ARPC1B,-0.13483305555555702,0.35616208411178507,0.7256015081022024
C14orf72,-0.13454298611111115,0.35617960159227274,0.7256015081022024
TTLL1,-0.07572895833333426,0.3558340095031919,0.7256015081022024
C5orf46,0.27253451388888883,0.3561373770099971,0.7256015081022024
IPO5,0.07605798611111148,0.3557830812468409,0.7256015081022024
GPSM2,-0.11013263888889213,0.3560579101595376,0.7256015081022024
GABRB2,0.31986333333333405,0.35618430684498226,0.7256015081022024
C5orf60,0.10171256944444435,0.3562312185250487,0.7256015081022024
TENC1,-0.12188548611111294,0.35598565076816663,0.7256015081022024
RPL13,-0.09367013888889275,0.35620605660598575,0.7256015081022024
PIGO,-0.07181361111111251,0.3558510715336202,0.7256015081022024
TMEM132A,-0.12740493055555646,0.35602884754193187,0.7256015081022024
ITPKB,0.1535386805555543,0.35609969699486516,0.7256015081022024
SFRS16,0.10169236111111246,0.35619491788925634,0.7256015081022024
TRA2A,0.06426395833333487,0.3560615704382414,0.7256015081022024
EARS2,0.06926611111111214,0.3559039080776428,0.7256015081022024
HPCA,0.24825083333333353,0.3562969043596644,0.7256601201399567
F2RL2,0.24878631944444507,0.35656803587931296,0.7259776041589898
WTAP,0.11463215277778005,0.3566095533156654,0.7259776041589898
ST7OT4,-0.16117416666666662,0.35654501233183056,0.7259776041589898
BRAP,-0.049534861111112605,0.3565564112577854,0.7259776041589898
OR1L8,0.12887979166666674,0.35663742120892794,0.7259776041589898
TMEM39B,-0.06231916666666848,0.3567273536564139,0.7260854925856814
KLRAQ1,0.051253819444445625,0.35680503599898855,0.7260932623682967
ARL9,0.2376324999999997,0.35680069747109733,0.7260932623682967
B4GALT2,-0.0679011111111123,0.35703518979399895,0.7264112419900672
HIST3H2A,-0.2901039583333347,0.35700297621561927,0.7264112419900672
NFAT5,0.10409951388888672,0.3570945042559013,0.7264567418947661
CDHR1,-0.21960368055555612,0.3572018546060331,0.7264673551606078
ZBTB38,0.08742729166666763,0.3571754390666646,0.7264673551606078
GUSBL1,0.11221673611111127,0.35721057590730393,0.7264673551606078
PPP1R3D,0.08439319444444404,0.3573159854160899,0.7266065652958551
CTNNA2,0.18470534722222176,0.35756559774074803,0.7269637695535788
GMCL1L,-0.11158770833333298,0.3575444249313435,0.7269637695535788
OTUB1,-0.062232222222219136,0.35771681027550317,0.727195997313245
C12orf50,0.14904180555555557,0.35776699826065617,0.7272214121525398
MFF,-0.06031902777777809,0.3578032919507384,0.7272214121525398
GSR,-0.07347027777777804,0.35788074148727944,0.7272284628051591
FAM167B,-0.16203284722222122,0.3578732176473725,0.7272284628051591
C1QL4,0.3276655555555559,0.35796856042055586,0.7273317381012948
TRPC6,-0.2192036111111113,0.3580729643704658,0.7274686865271631
NUDT7,-0.21096777777777653,0.35815234297357545,0.727479601494007
KCNG2,-0.19815743055555535,0.3581261630445201,0.727479601494007
GTF2E2,-0.07163381944444502,0.35826504259869557,0.7275581796808547
TAB3,-0.08447930555555416,0.3582316584069696,0.7275581796808547
KRT2,0.11146458333333337,0.35837857492029956,0.7275632778741316
